"","Country","ISO","Scenario","Value","dose_information_Intro","dose_information_NVax","severity","coverage","path"
"304","Ghana","GHA","all_1_10_14_cov_80","Ghana_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","80%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_80"
"305","Ghana","GHA","all_1_10_14_cov_90","Ghana_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","90%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_90"
"306","Ghana","GHA","all_1_10_14_cov_95","Ghana_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","95%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_95"
"307","Ghana","GHA","all_1_10_14_cov_curr","Ghana_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","current_coverage","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_curr"
"308","Ghana","GHA","all_1_6_10_cov_50","Ghana_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","50%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_50"
"309","Ghana","GHA","all_1_6_10_cov_60","Ghana_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","60%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_60"
"310","Ghana","GHA","all_1_6_10_cov_70","Ghana_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","70%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_70"
"311","Ghana","GHA","all_1_6_10_cov_80","Ghana_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","80%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_80"
"312","Ghana","GHA","all_1_6_10_cov_90","Ghana_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","90%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_90"
"313","Ghana","GHA","all_1_6_10_cov_95","Ghana_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","95%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_95"
"314","Ghana","GHA","all_1_6_10_cov_curr","Ghana_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","current_coverage","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_curr"
"315","Ghana","GHA","all_10_14_cov_50","Ghana_NS.csv","RV_10/14","RV_10/14","NS","50%","./input/country_select/all_uses_10_14/all_10_14_cov_50"
"316","Ghana","GHA","all_10_14_cov_60","Ghana_NS.csv","RV_10/14","RV_10/14","NS","60%","./input/country_select/all_uses_10_14/all_10_14_cov_60"
"317","Ghana","GHA","all_10_14_cov_70","Ghana_NS.csv","RV_10/14","RV_10/14","NS","70%","./input/country_select/all_uses_10_14/all_10_14_cov_70"
"318","Ghana","GHA","all_10_14_cov_80","Ghana_NS.csv","RV_10/14","RV_10/14","NS","80%","./input/country_select/all_uses_10_14/all_10_14_cov_80"
"319","Ghana","GHA","all_10_14_cov_90","Ghana_NS.csv","RV_10/14","RV_10/14","NS","90%","./input/country_select/all_uses_10_14/all_10_14_cov_90"
"320","Ghana","GHA","all_10_14_cov_95","Ghana_NS.csv","RV_10/14","RV_10/14","NS","95%","./input/country_select/all_uses_10_14/all_10_14_cov_95"
"321","Ghana","GHA","all_10_14_cov_curr","Ghana_NS.csv","RV_10/14","RV_10/14","NS","current_coverage","./input/country_select/all_uses_10_14/all_10_14_cov_curr"
"322","Ghana","GHA","all_uses_2_dose_plus_40_cov_50","Ghana_NS.csv","RV_6/10/40","RV_6/10/40","NS","50%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_50"
"323","Ghana","GHA","all_uses_2_dose_plus_40_cov_60","Ghana_NS.csv","RV_6/10/40","RV_6/10/40","NS","60%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_60"
"324","Ghana","GHA","all_uses_2_dose_plus_40_cov_70","Ghana_NS.csv","RV_6/10/40","RV_6/10/40","NS","70%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_70"
"325","Ghana","GHA","all_uses_2_dose_plus_40_cov_80","Ghana_NS.csv","RV_6/10/40","RV_6/10/40","NS","80%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_80"
"326","Ghana","GHA","all_uses_2_dose_plus_40_cov_90","Ghana_NS.csv","RV_6/10/40","RV_6/10/40","NS","90%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_90"
"327","Ghana","GHA","all_uses_2_dose_plus_40_cov_95","Ghana_NS.csv","RV_6/10/40","RV_6/10/40","NS","95%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_95"
"328","Ghana","GHA","all_uses_2_dose_plus_40_cov_curr","Ghana_NS.csv","RV_6/10/40","RV_6/10/40","NS","current_coverage","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_curr"
"329","Ghana","GHA","all_6_10_cov_50","Ghana_NS.csv","RV_6/10","RV_6/10","NS","50%","./input/country_select/all_uses_6_10/all_6_10_cov_50"
"330","Ghana","GHA","all_6_10_cov_60","Ghana_NS.csv","RV_6/10","RV_6/10","NS","60%","./input/country_select/all_uses_6_10/all_6_10_cov_60"
"331","Ghana","GHA","all_6_10_cov_70","Ghana_NS.csv","RV_6/10","RV_6/10","NS","70%","./input/country_select/all_uses_6_10/all_6_10_cov_70"
"332","Ghana","GHA","all_6_10_cov_80","Ghana_NS.csv","RV_6/10","RV_6/10","NS","80%","./input/country_select/all_uses_6_10/all_6_10_cov_80"
"333","Ghana","GHA","all_6_10_cov_90","Ghana_NS.csv","RV_6/10","RV_6/10","NS","90%","./input/country_select/all_uses_6_10/all_6_10_cov_90"
"334","Ghana","GHA","all_6_10_cov_95","Ghana_NS.csv","RV_6/10","RV_6/10","NS","95%","./input/country_select/all_uses_6_10/all_6_10_cov_95"
"335","Ghana","GHA","all_6_10_cov_curr","Ghana_NS.csv","RV_6/10","RV_6/10","NS","current_coverage","./input/country_select/all_uses_6_10/all_6_10_cov_curr"
"336","Ghana","GHA","all_6_10_14_cov_50","Ghana_NS.csv","RV_6/10","RV_6/10","NS","50%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_50"
"337","Ghana","GHA","all_6_10_14_cov_60","Ghana_NS.csv","RV_6/10","RV_6/10","NS","60%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_60"
"338","Ghana","GHA","all_6_10_14_cov_70","Ghana_NS.csv","RV_6/10","RV_6/10","NS","70%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_70"
"339","Ghana","GHA","all_6_10_14_cov_80","Ghana_NS.csv","RV_6/10","RV_6/10","NS","80%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_80"
"340","Ghana","GHA","all_6_10_14_cov_90","Ghana_NS.csv","RV_6/10","RV_6/10","NS","90%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_90"
"341","Ghana","GHA","all_6_10_14_cov_95","Ghana_NS.csv","RV_6/10","RV_6/10","NS","95%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_95"
"342","Ghana","GHA","all_6_10_14_cov_curr","Ghana_NS.csv","RV_6/10","RV_6/10","NS","current_coverage","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_curr"
"343","Ghana","GHA","current_cov_50","Ghana_NS.csv","Keep_current","N/A","NS","50%","./input/country_select/current_vacc_status/current_cov_50"
"344","Ghana","GHA","current_cov_60","Ghana_NS.csv","Keep_current","N/A","NS","60%","./input/country_select/current_vacc_status/current_cov_60"
"345","Ghana","GHA","current_cov_70","Ghana_NS.csv","Keep_current","N/A","NS","70%","./input/country_select/current_vacc_status/current_cov_70"
"346","Ghana","GHA","current_cov_80","Ghana_NS.csv","Keep_current","N/A","NS","80%","./input/country_select/current_vacc_status/current_cov_80"
"347","Ghana","GHA","current_cov_90","Ghana_NS.csv","Keep_current","N/A","NS","90%","./input/country_select/current_vacc_status/current_cov_90"
"348","Ghana","GHA","current_cov_95","Ghana_NS.csv","Keep_current","N/A","NS","95%","./input/country_select/current_vacc_status/current_cov_95"
"349","Ghana","GHA","current_cov_curr","Ghana_NS.csv","Keep_current","N/A","NS","current_coverage","./input/country_select/current_vacc_status/current_cov_curr"
"350","Ghana","GHA","suspend_vac","Ghana_NS.csv","N/A","N/A","NS","0%","./input/country_select/suspend_vac"
"351","Kenya","KEN","all_1_10_14_cov_50","Kenya_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","50%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_50"
"352","Kenya","KEN","all_1_10_14_cov_60","Kenya_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","60%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_60"
"353","Kenya","KEN","all_1_10_14_cov_70","Kenya_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","70%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_70"
"354","Kenya","KEN","all_1_10_14_cov_80","Kenya_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","80%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_80"
"355","Kenya","KEN","all_1_10_14_cov_90","Kenya_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","90%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_90"
"356","Kenya","KEN","all_1_10_14_cov_95","Kenya_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","95%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_95"
"357","Kenya","KEN","all_1_10_14_cov_curr","Kenya_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","current_coverage","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_curr"
"358","Kenya","KEN","all_1_6_10_cov_50","Kenya_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","50%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_50"
"359","Kenya","KEN","all_1_6_10_cov_60","Kenya_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","60%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_60"
"360","Kenya","KEN","all_1_6_10_cov_70","Kenya_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","70%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_70"
"361","Kenya","KEN","all_1_6_10_cov_80","Kenya_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","80%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_80"
"362","Kenya","KEN","all_1_6_10_cov_90","Kenya_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","90%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_90"
"363","Kenya","KEN","all_1_6_10_cov_95","Kenya_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","95%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_95"
"364","Kenya","KEN","all_1_6_10_cov_curr","Kenya_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","current_coverage","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_curr"
"365","Kenya","KEN","all_10_14_cov_50","Kenya_NS.csv","RV_10/14","RV_10/14","NS","50%","./input/country_select/all_uses_10_14/all_10_14_cov_50"
"366","Kenya","KEN","all_10_14_cov_60","Kenya_NS.csv","RV_10/14","RV_10/14","NS","60%","./input/country_select/all_uses_10_14/all_10_14_cov_60"
"367","Kenya","KEN","all_10_14_cov_70","Kenya_NS.csv","RV_10/14","RV_10/14","NS","70%","./input/country_select/all_uses_10_14/all_10_14_cov_70"
"368","Kenya","KEN","all_10_14_cov_80","Kenya_NS.csv","RV_10/14","RV_10/14","NS","80%","./input/country_select/all_uses_10_14/all_10_14_cov_80"
"369","Kenya","KEN","all_10_14_cov_90","Kenya_NS.csv","RV_10/14","RV_10/14","NS","90%","./input/country_select/all_uses_10_14/all_10_14_cov_90"
"370","Kenya","KEN","all_10_14_cov_95","Kenya_NS.csv","RV_10/14","RV_10/14","NS","95%","./input/country_select/all_uses_10_14/all_10_14_cov_95"
"371","Kenya","KEN","all_10_14_cov_curr","Kenya_NS.csv","RV_10/14","RV_10/14","NS","current_coverage","./input/country_select/all_uses_10_14/all_10_14_cov_curr"
"372","Kenya","KEN","all_uses_2_dose_plus_40_cov_50","Kenya_NS.csv","RV_6/10/40","RV_6/10/40","NS","50%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_50"
"373","Kenya","KEN","all_uses_2_dose_plus_40_cov_60","Kenya_NS.csv","RV_6/10/40","RV_6/10/40","NS","60%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_60"
"374","Kenya","KEN","all_uses_2_dose_plus_40_cov_70","Kenya_NS.csv","RV_6/10/40","RV_6/10/40","NS","70%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_70"
"375","Kenya","KEN","all_uses_2_dose_plus_40_cov_80","Kenya_NS.csv","RV_6/10/40","RV_6/10/40","NS","80%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_80"
"376","Kenya","KEN","all_uses_2_dose_plus_40_cov_90","Kenya_NS.csv","RV_6/10/40","RV_6/10/40","NS","90%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_90"
"377","Kenya","KEN","all_uses_2_dose_plus_40_cov_95","Kenya_NS.csv","RV_6/10/40","RV_6/10/40","NS","95%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_95"
"378","Kenya","KEN","all_uses_2_dose_plus_40_cov_curr","Kenya_NS.csv","RV_6/10/40","RV_6/10/40","NS","current_coverage","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_curr"
"379","Kenya","KEN","all_6_10_cov_50","Kenya_NS.csv","RV_6/10","RV_6/10","NS","50%","./input/country_select/all_uses_6_10/all_6_10_cov_50"
"380","Kenya","KEN","all_6_10_cov_60","Kenya_NS.csv","RV_6/10","RV_6/10","NS","60%","./input/country_select/all_uses_6_10/all_6_10_cov_60"
"381","Kenya","KEN","all_6_10_cov_70","Kenya_NS.csv","RV_6/10","RV_6/10","NS","70%","./input/country_select/all_uses_6_10/all_6_10_cov_70"
"382","Kenya","KEN","all_6_10_cov_80","Kenya_NS.csv","RV_6/10","RV_6/10","NS","80%","./input/country_select/all_uses_6_10/all_6_10_cov_80"
"383","Kenya","KEN","all_6_10_cov_90","Kenya_NS.csv","RV_6/10","RV_6/10","NS","90%","./input/country_select/all_uses_6_10/all_6_10_cov_90"
"384","Kenya","KEN","all_6_10_cov_95","Kenya_NS.csv","RV_6/10","RV_6/10","NS","95%","./input/country_select/all_uses_6_10/all_6_10_cov_95"
"385","Kenya","KEN","all_6_10_cov_curr","Kenya_NS.csv","RV_6/10","RV_6/10","NS","current_coverage","./input/country_select/all_uses_6_10/all_6_10_cov_curr"
"386","Kenya","KEN","all_6_10_14_cov_50","Kenya_NS.csv","RV_6/10","RV_6/10","NS","50%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_50"
"387","Kenya","KEN","all_6_10_14_cov_60","Kenya_NS.csv","RV_6/10","RV_6/10","NS","60%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_60"
"388","Kenya","KEN","all_6_10_14_cov_70","Kenya_NS.csv","RV_6/10","RV_6/10","NS","70%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_70"
"389","Kenya","KEN","all_6_10_14_cov_80","Kenya_NS.csv","RV_6/10","RV_6/10","NS","80%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_80"
"390","Kenya","KEN","all_6_10_14_cov_90","Kenya_NS.csv","RV_6/10","RV_6/10","NS","90%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_90"
"391","Kenya","KEN","all_6_10_14_cov_95","Kenya_NS.csv","RV_6/10","RV_6/10","NS","95%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_95"
"392","Kenya","KEN","all_6_10_14_cov_curr","Kenya_NS.csv","RV_6/10","RV_6/10","NS","current_coverage","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_curr"
"393","Kenya","KEN","current_cov_50","Kenya_NS.csv","Keep_current","N/A","NS","50%","./input/country_select/current_vacc_status/current_cov_50"
"394","Kenya","KEN","current_cov_60","Kenya_NS.csv","Keep_current","N/A","NS","60%","./input/country_select/current_vacc_status/current_cov_60"
"395","Kenya","KEN","current_cov_70","Kenya_NS.csv","Keep_current","N/A","NS","70%","./input/country_select/current_vacc_status/current_cov_70"
"396","Kenya","KEN","current_cov_80","Kenya_NS.csv","Keep_current","N/A","NS","80%","./input/country_select/current_vacc_status/current_cov_80"
"397","Kenya","KEN","current_cov_90","Kenya_NS.csv","Keep_current","N/A","NS","90%","./input/country_select/current_vacc_status/current_cov_90"
"398","Kenya","KEN","current_cov_95","Kenya_NS.csv","Keep_current","N/A","NS","95%","./input/country_select/current_vacc_status/current_cov_95"
"399","Kenya","KEN","current_cov_curr","Kenya_NS.csv","Keep_current","N/A","NS","current_coverage","./input/country_select/current_vacc_status/current_cov_curr"
"400","Kenya","KEN","suspend_vac","Kenya_NS.csv","N/A","N/A","NS","0%","./input/country_select/suspend_vac"
"401","Malawi","MWI","all_1_10_14_cov_50","Malawi_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","50%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_50"
"402","Malawi","MWI","all_1_10_14_cov_60","Malawi_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","60%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_60"
"403","Malawi","MWI","all_1_10_14_cov_70","Malawi_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","70%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_70"
"404","Malawi","MWI","all_1_10_14_cov_80","Malawi_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","80%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_80"
"405","Malawi","MWI","all_1_10_14_cov_90","Malawi_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","90%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_90"
"406","Malawi","MWI","all_1_10_14_cov_95","Malawi_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","95%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_95"
"407","Malawi","MWI","all_1_10_14_cov_curr","Malawi_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","current_coverage","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_curr"
"408","Malawi","MWI","all_1_6_10_cov_50","Malawi_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","50%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_50"
"409","Malawi","MWI","all_1_6_10_cov_60","Malawi_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","60%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_60"
"410","Malawi","MWI","all_1_6_10_cov_70","Malawi_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","70%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_70"
"411","Malawi","MWI","all_1_6_10_cov_80","Malawi_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","80%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_80"
"412","Malawi","MWI","all_1_6_10_cov_90","Malawi_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","90%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_90"
"413","Malawi","MWI","all_1_6_10_cov_95","Malawi_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","95%","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_95"
"414","Malawi","MWI","all_1_6_10_cov_curr","Malawi_NS.csv","Neonatal_1/6/10","Neonatal_1/6/10","NS","current_coverage","./input/country_select/all_uses_1_6_10/all_1_6_10_cov_curr"
"415","Malawi","MWI","all_10_14_cov_50","Malawi_NS.csv","RV_10/14","RV_10/14","NS","50%","./input/country_select/all_uses_10_14/all_10_14_cov_50"
"416","Malawi","MWI","all_10_14_cov_60","Malawi_NS.csv","RV_10/14","RV_10/14","NS","60%","./input/country_select/all_uses_10_14/all_10_14_cov_60"
"417","Malawi","MWI","all_10_14_cov_70","Malawi_NS.csv","RV_10/14","RV_10/14","NS","70%","./input/country_select/all_uses_10_14/all_10_14_cov_70"
"418","Malawi","MWI","all_10_14_cov_80","Malawi_NS.csv","RV_10/14","RV_10/14","NS","80%","./input/country_select/all_uses_10_14/all_10_14_cov_80"
"419","Malawi","MWI","all_10_14_cov_90","Malawi_NS.csv","RV_10/14","RV_10/14","NS","90%","./input/country_select/all_uses_10_14/all_10_14_cov_90"
"420","Malawi","MWI","all_10_14_cov_95","Malawi_NS.csv","RV_10/14","RV_10/14","NS","95%","./input/country_select/all_uses_10_14/all_10_14_cov_95"
"421","Malawi","MWI","all_10_14_cov_curr","Malawi_NS.csv","RV_10/14","RV_10/14","NS","current_coverage","./input/country_select/all_uses_10_14/all_10_14_cov_curr"
"422","Malawi","MWI","all_uses_2_dose_plus_40_cov_50","Malawi_NS.csv","RV_6/10/40","RV_6/10/40","NS","50%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_50"
"423","Malawi","MWI","all_uses_2_dose_plus_40_cov_60","Malawi_NS.csv","RV_6/10/40","RV_6/10/40","NS","60%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_60"
"424","Malawi","MWI","all_uses_2_dose_plus_40_cov_70","Malawi_NS.csv","RV_6/10/40","RV_6/10/40","NS","70%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_70"
"425","Malawi","MWI","all_uses_2_dose_plus_40_cov_80","Malawi_NS.csv","RV_6/10/40","RV_6/10/40","NS","80%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_80"
"426","Malawi","MWI","all_uses_2_dose_plus_40_cov_90","Malawi_NS.csv","RV_6/10/40","RV_6/10/40","NS","90%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_90"
"427","Malawi","MWI","all_uses_2_dose_plus_40_cov_95","Malawi_NS.csv","RV_6/10/40","RV_6/10/40","NS","95%","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_95"
"428","Malawi","MWI","all_uses_2_dose_plus_40_cov_curr","Malawi_NS.csv","RV_6/10/40","RV_6/10/40","NS","current_coverage","./input/country_select/all_uses_2_dose_plus_40/all_uses_2_dose_plus_40_cov_curr"
"429","Malawi","MWI","all_6_10_cov_50","Malawi_NS.csv","RV_6/10","RV_6/10","NS","50%","./input/country_select/all_uses_6_10/all_6_10_cov_50"
"430","Malawi","MWI","all_6_10_cov_60","Malawi_NS.csv","RV_6/10","RV_6/10","NS","60%","./input/country_select/all_uses_6_10/all_6_10_cov_60"
"431","Malawi","MWI","all_6_10_cov_70","Malawi_NS.csv","RV_6/10","RV_6/10","NS","70%","./input/country_select/all_uses_6_10/all_6_10_cov_70"
"432","Malawi","MWI","all_6_10_cov_80","Malawi_NS.csv","RV_6/10","RV_6/10","NS","80%","./input/country_select/all_uses_6_10/all_6_10_cov_80"
"433","Malawi","MWI","all_6_10_cov_90","Malawi_NS.csv","RV_6/10","RV_6/10","NS","90%","./input/country_select/all_uses_6_10/all_6_10_cov_90"
"434","Malawi","MWI","all_6_10_cov_95","Malawi_NS.csv","RV_6/10","RV_6/10","NS","95%","./input/country_select/all_uses_6_10/all_6_10_cov_95"
"435","Malawi","MWI","all_6_10_cov_curr","Malawi_NS.csv","RV_6/10","RV_6/10","NS","current_coverage","./input/country_select/all_uses_6_10/all_6_10_cov_curr"
"436","Malawi","MWI","all_6_10_14_cov_50","Malawi_NS.csv","RV_6/10","RV_6/10","NS","50%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_50"
"437","Malawi","MWI","all_6_10_14_cov_60","Malawi_NS.csv","RV_6/10","RV_6/10","NS","60%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_60"
"438","Malawi","MWI","all_6_10_14_cov_70","Malawi_NS.csv","RV_6/10","RV_6/10","NS","70%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_70"
"439","Malawi","MWI","all_6_10_14_cov_80","Malawi_NS.csv","RV_6/10","RV_6/10","NS","80%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_80"
"440","Malawi","MWI","all_6_10_14_cov_90","Malawi_NS.csv","RV_6/10","RV_6/10","NS","90%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_90"
"441","Malawi","MWI","all_6_10_14_cov_95","Malawi_NS.csv","RV_6/10","RV_6/10","NS","95%","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_95"
"442","Malawi","MWI","all_6_10_14_cov_curr","Malawi_NS.csv","RV_6/10","RV_6/10","NS","current_coverage","./input/country_select/all_uses_6_10_14/all_6_10_14_cov_curr"
"443","Malawi","MWI","current_cov_50","Malawi_NS.csv","Keep_current","N/A","NS","50%","./input/country_select/current_vacc_status/current_cov_50"
"444","Malawi","MWI","current_cov_60","Malawi_NS.csv","Keep_current","N/A","NS","60%","./input/country_select/current_vacc_status/current_cov_60"
"445","Malawi","MWI","current_cov_70","Malawi_NS.csv","Keep_current","N/A","NS","70%","./input/country_select/current_vacc_status/current_cov_70"
"446","Malawi","MWI","current_cov_80","Malawi_NS.csv","Keep_current","N/A","NS","80%","./input/country_select/current_vacc_status/current_cov_80"
"447","Malawi","MWI","current_cov_90","Malawi_NS.csv","Keep_current","N/A","NS","90%","./input/country_select/current_vacc_status/current_cov_90"
"448","Malawi","MWI","current_cov_95","Malawi_NS.csv","Keep_current","N/A","NS","95%","./input/country_select/current_vacc_status/current_cov_95"
"449","Malawi","MWI","current_cov_curr","Malawi_NS.csv","Keep_current","N/A","NS","current_coverage","./input/country_select/current_vacc_status/current_cov_curr"
"450","Malawi","MWI","suspend_vac","Malawi_NS.csv","N/A","N/A","NS","0%","./input/country_select/suspend_vac"
"451","South_Africa","ZAF","all_1_10_14_cov_50","South_Africa_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","50%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_50"
"452","South_Africa","ZAF","all_1_10_14_cov_60","South_Africa_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","60%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_60"
"453","South_Africa","ZAF","all_1_10_14_cov_70","South_Africa_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","70%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_70"
"454","South_Africa","ZAF","all_1_10_14_cov_80","South_Africa_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","80%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_80"
"455","South_Africa","ZAF","all_1_10_14_cov_90","South_Africa_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","90%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_90"
"456","South_Africa","ZAF","all_1_10_14_cov_95","South_Africa_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","95%","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_95"
"457","South_Africa","ZAF","all_1_10_14_cov_curr","South_Africa_NS.csv","Neonatal_1/10/14","Neonatal_1/10/14","NS","current_coverage","./input/country_select/all_uses_1_10_14/all_1_10_14_cov_curr"
